availability_id,availability_30,availability_60,availability_90,availability_365,listing_id
7749,3,15,37,291,NULL
7750,4,32,62,337,NULL
7751,28,58,88,363,NULL
7752,15,40,40,40,NULL
7753,12,42,72,252,NULL
7754,15,45,75,350,NULL
7755,7,27,57,332,NULL
7756,15,34,64,335,NULL
7757,22,52,82,321,NULL
7758,17,20,20,102,NULL
7759,11,41,44,126,NULL
7760,18,48,51,124,NULL
7761,15,17,17,213,NULL
7762,1,1,1,1,NULL
7763,16,38,68,332,NULL
7764,30,60,90,365,NULL
7765,6,32,62,299,NULL
7766,28,58,88,363,NULL
7767,14,44,74,340,NULL
7768,15,45,48,210,NULL
7769,29,59,89,364,NULL
7770,28,58,88,363,NULL
7771,9,29,32,133,NULL
7772,30,60,90,365,NULL
7773,27,57,87,345,NULL
7774,27,57,87,362,NULL
7775,0,0,0,0,NULL
7776,30,60,90,365,NULL
7777,30,60,90,365,NULL
7778,14,16,16,198,NULL
7779,8,26,56,145,NULL
7780,29,59,89,364,NULL
7781,29,59,89,364,NULL
7782,1,31,61,241,NULL
7783,30,60,90,365,NULL
7784,30,60,90,365,NULL
7785,0,0,0,0,NULL
7786,29,59,89,364,NULL
7787,23,53,83,350,NULL
7788,0,0,0,0,NULL
7789,30,60,90,362,NULL
7790,3,30,33,225,NULL
7791,25,54,84,86,NULL
7792,22,52,82,82,NULL
7793,29,57,87,348,NULL
7794,0,0,0,0,NULL
7795,23,26,26,35,NULL
7796,25,55,85,89,NULL
7797,9,9,9,189,NULL
7798,0,0,0,41,NULL
7799,30,60,90,365,NULL
7800,23,26,53,53,NULL
7801,14,27,27,30,NULL
7802,23,53,83,263,NULL
7803,7,37,67,69,NULL
7804,29,59,89,364,NULL
7805,14,38,68,343,NULL
7806,28,58,88,332,NULL
7807,0,28,58,333,NULL
7808,24,27,27,27,NULL
7809,7,10,10,10,NULL
7810,30,60,90,365,NULL
7811,29,59,89,364,NULL
7812,29,59,89,364,NULL
7813,30,60,90,365,NULL
7814,30,60,90,362,NULL
7815,29,59,89,364,NULL
7816,0,0,0,31,NULL
7817,15,45,75,350,NULL
7818,0,0,0,0,NULL
7819,0,0,0,0,NULL
7820,28,58,88,88,NULL
7821,29,59,89,364,NULL
7822,5,21,21,21,NULL
7823,0,0,0,141,NULL
7824,19,45,66,262,NULL
7825,28,58,88,363,NULL
7826,0,0,0,0,NULL
7827,30,60,90,365,NULL
7828,15,45,75,350,NULL
7829,28,30,30,212,NULL
7830,30,60,90,180,NULL
7831,29,59,89,92,NULL
7832,23,53,83,358,NULL
7833,9,9,9,9,NULL
7834,12,35,65,340,NULL
7835,0,0,0,0,NULL
7836,18,47,76,91,NULL
7837,16,18,18,45,NULL
7838,2,21,46,312,NULL
7839,28,58,88,363,NULL
7840,6,27,43,110,NULL
7841,21,51,81,356,NULL
7842,30,60,90,365,NULL
7843,22,52,82,353,NULL
7844,0,0,0,272,NULL
7845,23,53,83,263,NULL
7846,30,60,90,365,NULL
7847,30,60,62,180,NULL
7848,26,56,86,361,NULL
7849,30,60,90,365,NULL
7850,19,49,79,354,NULL
7851,14,17,17,17,NULL
7852,0,13,32,203,NULL
7853,22,52,82,357,NULL
7854,0,30,32,32,NULL
7855,19,49,79,354,NULL
7856,28,58,88,363,NULL
7857,28,58,88,362,NULL
7858,13,37,37,219,NULL
7859,24,25,25,25,NULL
7860,27,57,87,362,NULL
7861,29,59,89,364,NULL
7862,23,53,83,358,NULL
7863,6,18,18,124,NULL
7864,28,58,88,178,NULL
7865,0,0,0,0,NULL
7866,0,0,0,96,NULL
7867,2,29,57,233,NULL
7868,0,0,0,0,NULL
7869,0,0,0,0,NULL
7870,29,59,89,364,NULL
7871,25,55,85,265,NULL
7872,27,57,87,362,NULL
7873,28,58,88,319,NULL
7874,20,50,80,355,NULL
7875,19,19,19,125,NULL
7876,0,0,0,182,NULL
7877,0,0,0,241,NULL
7878,10,40,70,259,NULL
7879,9,32,62,306,NULL
7880,0,0,0,0,NULL
7881,25,55,85,265,NULL
7882,23,52,76,248,NULL
7883,0,0,0,0,NULL
7884,13,13,13,13,NULL
7885,7,22,42,283,NULL
7886,21,25,25,143,NULL
7887,0,0,29,304,NULL
7888,26,49,52,138,NULL
7889,30,60,90,365,NULL
7890,0,0,0,82,NULL
7891,13,13,13,191,NULL
7892,28,58,88,363,NULL
7893,8,25,53,328,NULL
7894,18,44,72,336,NULL
7895,11,34,62,310,NULL
7896,28,58,88,268,NULL
7897,23,53,83,358,NULL
7898,18,48,78,353,NULL
7899,11,37,60,60,NULL
7900,6,18,18,18,NULL
7901,0,0,0,0,NULL
7902,8,35,64,332,NULL
7903,3,3,3,156,NULL
7904,5,5,5,184,NULL
7905,6,6,6,6,NULL
7906,25,55,85,265,NULL
7907,22,52,82,357,NULL
7908,19,36,66,99,NULL
7909,6,6,6,218,NULL
7910,5,21,51,318,NULL
7911,22,52,81,266,NULL
7912,16,27,27,180,NULL
7913,23,34,34,190,NULL
7914,23,53,83,358,NULL
7915,15,29,59,311,NULL
7916,0,0,0,160,NULL
7917,26,56,86,361,NULL
7918,9,39,69,310,NULL
7919,12,40,70,345,NULL
7920,13,43,72,343,NULL
7921,30,33,33,304,NULL
7922,30,60,90,365,NULL
7923,11,27,55,231,NULL
7924,25,55,85,268,NULL
7925,10,26,28,204,NULL
7926,17,21,21,234,NULL
7927,0,0,0,0,NULL
7928,11,41,71,346,NULL
7929,28,58,88,118,NULL
7930,0,0,0,240,NULL
7931,29,59,89,364,NULL
7932,23,53,83,263,NULL
7933,0,6,29,304,NULL
7934,10,40,70,345,NULL
7935,18,48,71,338,NULL
7936,15,38,68,213,NULL
7937,0,28,58,333,NULL
7938,9,39,69,249,NULL
7939,19,45,68,264,NULL
7940,29,59,89,361,NULL
7941,20,41,71,330,NULL
7942,17,47,66,301,NULL
7943,27,57,72,307,NULL
7944,0,10,19,93,NULL
7945,17,22,39,47,NULL
7946,11,15,15,15,NULL
7947,29,59,89,364,NULL
7948,29,59,89,364,NULL
7949,0,0,0,0,NULL
7950,9,32,62,95,NULL
7951,11,11,11,193,NULL
7952,18,18,18,197,NULL
7953,29,59,71,158,NULL
7954,0,0,0,30,NULL
7955,0,0,30,267,NULL
7956,0,0,0,214,NULL
7957,20,50,80,184,NULL
7958,17,47,77,183,NULL
7959,16,46,76,182,NULL
7960,2,26,53,296,NULL
7961,0,0,0,272,NULL
7962,0,0,0,0,NULL
7963,21,40,70,336,NULL
7964,29,31,31,31,NULL
7965,25,47,77,349,NULL
7966,0,0,0,0,NULL
7967,0,0,0,0,NULL
7968,13,38,68,315,NULL
7969,28,58,88,363,NULL
7970,17,43,43,43,NULL
7971,30,34,34,216,NULL
7972,20,50,80,260,NULL
7973,5,17,17,188,NULL
7974,0,0,0,0,NULL
7975,10,39,69,344,NULL
7976,13,41,71,290,NULL
7977,14,26,26,179,NULL
7978,29,59,89,89,NULL
7979,18,45,75,350,NULL
7980,27,57,87,362,NULL
7981,6,29,59,308,NULL
7982,16,46,76,256,NULL
7983,26,56,86,267,NULL
7984,14,19,19,250,NULL
7985,0,28,58,238,NULL
7986,24,54,84,264,NULL
7987,23,53,83,358,NULL
7988,8,28,58,333,NULL
7989,4,4,4,4,NULL
7990,28,58,60,60,NULL
7991,5,19,48,256,NULL
7992,0,0,0,0,NULL
7993,1,1,1,152,NULL
7994,30,60,90,365,NULL
7995,30,60,90,365,NULL
7996,15,15,29,45,NULL
7997,0,0,0,273,NULL
7998,0,30,60,322,NULL
7999,29,33,33,33,NULL
8000,28,44,44,216,NULL
8001,23,53,83,358,NULL
8002,7,37,67,159,NULL
8003,30,60,90,365,NULL
8004,30,60,90,270,NULL
8005,30,60,90,365,NULL
8006,24,45,75,350,NULL
8007,30,31,31,31,NULL
8008,6,36,57,260,NULL
8009,9,21,51,261,NULL
8010,27,57,87,362,NULL
8011,23,53,83,83,NULL
8012,29,59,89,364,NULL
8013,30,60,90,365,NULL
8014,29,59,89,355,NULL
8015,0,0,0,0,NULL
8016,30,60,90,365,NULL
8017,27,57,87,362,NULL
8018,30,60,90,365,NULL
8019,5,31,31,135,NULL
8020,20,50,80,298,NULL
8021,30,32,32,32,NULL
8022,29,59,89,364,NULL
8023,29,59,89,364,NULL
8024,28,58,88,178,NULL
8025,8,36,66,341,NULL
8026,0,0,0,0,NULL
8027,0,18,36,298,NULL
8028,0,28,58,333,NULL
8029,16,35,65,340,NULL
8030,29,59,89,93,NULL
8031,14,44,74,349,NULL
8032,1,1,1,1,NULL
8033,0,0,16,284,NULL
8034,25,55,80,110,NULL
8035,29,59,89,269,NULL
8036,4,30,60,240,NULL
8037,16,46,76,220,NULL
8038,12,42,72,339,NULL
8039,7,25,26,26,NULL
8040,0,0,0,0,NULL
8041,29,59,89,364,NULL
8042,0,0,0,0,NULL
8043,0,0,0,0,NULL
8044,11,41,71,300,NULL
8045,30,60,90,270,NULL
8046,27,57,87,267,NULL
8047,29,59,89,364,NULL
8048,0,17,45,320,NULL
8049,22,25,25,25,NULL
8050,27,57,87,177,NULL
8051,0,0,0,0,NULL
8052,21,51,81,356,NULL
8053,22,52,82,357,NULL
8054,19,49,79,354,NULL
8055,25,42,42,42,NULL
8056,23,53,83,174,NULL
8057,30,60,90,244,NULL
8058,24,54,84,359,NULL
8059,28,58,88,178,NULL
8060,30,60,90,365,NULL
8061,27,57,60,60,NULL
8062,29,59,89,364,NULL
8063,30,60,90,365,NULL
8064,30,60,90,363,NULL
8065,19,22,22,22,NULL
8066,27,57,87,362,NULL
8067,0,30,33,216,NULL
8068,27,57,87,177,NULL
8069,21,51,81,91,NULL
8070,29,59,89,364,NULL
8071,29,59,89,364,NULL
8072,0,0,0,88,NULL
8073,29,59,89,364,NULL
8074,6,36,58,328,NULL
8075,0,0,0,0,NULL
8076,20,34,49,177,NULL
8077,0,0,0,0,NULL
8078,0,0,0,1,NULL
8079,4,22,47,275,NULL
8080,0,0,0,41,NULL
8081,0,0,0,0,NULL
8082,30,41,41,41,NULL
8083,15,45,75,350,NULL
8084,0,0,0,0,NULL
8085,14,44,74,349,NULL
8086,29,59,89,364,NULL
8087,14,36,65,155,NULL
8088,8,17,17,17,NULL
8089,29,59,89,269,NULL
8090,0,0,0,0,NULL
8091,15,45,48,48,NULL
8092,26,56,86,184,NULL
8093,19,49,79,334,NULL
8094,0,0,0,0,NULL
8095,22,50,78,83,NULL
8096,8,18,40,114,NULL
8097,9,34,41,41,NULL
8098,0,0,0,0,NULL
8099,27,29,29,29,NULL
8100,27,57,87,362,NULL
8101,30,60,90,365,NULL
8102,22,41,41,191,NULL
8103,28,58,88,363,NULL
8104,29,59,89,179,NULL
8105,30,60,90,270,NULL
8106,30,60,90,365,NULL
8107,16,42,72,347,NULL
8108,0,0,0,0,NULL
8109,0,23,53,299,NULL
8110,0,0,0,0,NULL
8111,30,60,90,365,NULL
8112,0,0,0,0,NULL
8113,20,50,80,174,NULL
8114,12,23,23,23,NULL
8115,0,0,0,0,NULL
8116,23,26,26,137,NULL
8117,14,43,72,300,NULL
8118,27,57,87,362,NULL
8119,15,35,55,237,NULL
8120,28,58,88,363,NULL
8121,28,58,88,178,NULL
8122,29,59,89,364,NULL
8123,26,55,85,360,NULL
8124,14,44,74,346,NULL
8125,24,54,83,141,NULL
8126,30,60,90,365,NULL
8127,8,32,62,282,NULL
8128,12,12,12,12,NULL
8129,2,2,2,242,NULL
8130,0,0,0,0,NULL
8131,23,53,83,263,NULL
8132,13,13,13,13,NULL
8133,28,58,88,363,NULL
8134,29,59,89,364,NULL
8135,23,53,83,358,NULL
8136,29,59,89,364,NULL
8137,13,13,13,13,NULL
8138,30,60,90,270,NULL
8139,27,57,87,362,NULL
8140,0,0,0,0,NULL
8141,0,1,24,299,NULL
8142,29,59,89,124,NULL
8143,13,38,68,337,NULL
8144,27,57,87,91,NULL
8145,0,0,9,284,NULL
8146,19,49,79,354,NULL
8147,0,0,0,0,NULL
8148,28,58,88,363,NULL
8149,29,59,89,364,NULL
8150,0,0,0,0,NULL
8151,27,57,87,362,NULL
8152,22,52,82,347,NULL
8153,27,57,87,362,NULL
8154,28,58,88,363,NULL
8155,26,56,86,361,NULL
8156,3,4,4,276,NULL
8157,23,53,83,246,NULL
8158,21,51,81,331,NULL
8159,5,7,7,104,NULL
8160,2,2,30,210,NULL
8161,24,47,76,348,NULL
8162,29,59,89,179,NULL
8163,0,0,0,241,NULL
8164,28,58,88,363,NULL
8165,30,60,90,365,NULL
8166,9,11,11,193,NULL
8167,0,0,0,0,NULL
8168,15,45,75,350,NULL
8169,18,48,78,353,NULL
8170,28,58,88,88,NULL
8171,23,53,83,358,NULL
8172,25,55,85,360,NULL
8173,9,19,19,179,NULL
8174,25,29,29,29,NULL
8175,2,18,18,187,NULL
8176,0,0,0,106,NULL
8177,17,47,70,306,NULL
8178,30,60,90,125,NULL
8179,0,0,0,0,NULL
8180,20,50,69,333,NULL
8181,28,58,88,111,NULL
8182,29,59,89,114,NULL
8183,23,53,83,108,NULL
8184,18,46,76,101,NULL
8185,13,13,41,131,NULL
8186,11,41,71,96,NULL
8187,27,57,87,362,NULL
8188,14,15,15,199,NULL
8189,1,1,1,1,NULL
8190,30,60,90,125,NULL
8191,23,53,83,356,NULL
8192,2,19,40,208,NULL
8193,28,58,88,363,NULL
8194,30,60,90,346,NULL
8195,27,57,87,267,NULL
8196,2,2,2,249,NULL
8197,0,0,0,241,NULL
8198,0,0,0,58,NULL
8199,10,12,12,132,NULL
8200,2,22,52,327,NULL
8201,30,60,90,365,NULL
8202,29,59,89,364,NULL
8203,0,0,0,0,NULL
8204,14,41,71,346,NULL
8205,29,59,89,364,NULL
8206,13,43,73,348,NULL
8207,30,33,33,33,NULL
8208,0,0,0,0,NULL
8209,10,40,70,345,NULL
8210,23,53,79,351,NULL
8211,29,59,89,364,NULL
8212,30,60,90,365,NULL
8213,0,0,0,59,NULL
8214,5,5,5,5,NULL
8215,11,11,11,11,NULL
8216,4,18,18,204,NULL
8217,7,37,67,247,NULL
8218,28,58,88,355,NULL
8219,30,60,63,63,NULL
8220,1,18,43,314,NULL
8221,21,51,79,79,NULL
8222,30,60,90,365,NULL
8223,18,48,78,353,NULL
8224,23,53,83,358,NULL
8225,29,59,89,179,NULL
8226,29,59,89,347,NULL
8227,20,20,20,267,NULL
8228,0,0,0,93,NULL
8229,29,59,61,274,NULL
8230,0,0,0,242,NULL
8231,22,50,76,85,NULL
8232,30,33,33,184,NULL
8233,21,51,81,342,NULL
8234,15,45,75,350,NULL
8235,12,12,12,188,NULL
8236,30,60,90,365,NULL
8237,27,57,87,362,NULL
8238,25,55,85,175,NULL
8239,23,53,83,358,NULL
8240,0,0,0,0,NULL
8241,6,14,14,184,NULL
8242,29,59,89,364,NULL
8243,1,1,1,1,NULL
8244,29,59,89,269,NULL
8245,23,53,83,358,NULL
8246,5,29,57,205,NULL
8247,0,0,0,0,NULL
8248,0,0,0,0,NULL
8249,30,60,90,365,NULL
8250,22,52,82,357,NULL
8251,14,26,51,193,NULL
8252,28,58,88,363,NULL
8253,27,57,87,362,NULL
8254,6,36,66,341,NULL
8255,23,53,83,358,NULL
8256,0,0,0,0,NULL
8257,0,0,0,0,NULL
8258,30,60,90,365,NULL
8259,15,43,73,228,NULL
8260,4,4,4,162,NULL
8261,26,56,86,361,NULL
8262,23,53,83,358,NULL
8263,23,53,83,358,NULL
8264,29,59,89,364,NULL
8265,0,16,16,16,NULL
8266,29,59,89,364,NULL
8267,25,55,85,337,NULL
8268,28,58,88,363,NULL
8269,15,17,17,17,NULL
8270,29,59,89,92,NULL
8271,6,31,33,246,NULL
8272,17,17,17,200,NULL
8273,26,56,86,87,NULL
8274,29,59,89,364,NULL
8275,25,55,85,357,NULL
8276,0,0,0,271,NULL
8277,15,45,75,350,NULL
8278,30,60,90,365,NULL
8279,0,0,0,0,NULL
8280,23,53,83,263,NULL
8281,26,56,86,361,NULL
8282,12,38,68,343,NULL
8283,14,44,74,349,NULL
8284,30,60,90,365,NULL
8285,16,46,48,238,NULL
8286,0,0,28,177,NULL
8287,21,22,22,22,NULL
8288,4,4,4,120,NULL
8289,20,50,80,355,NULL
8290,30,60,90,365,NULL
8291,9,10,10,10,NULL
8292,24,24,24,92,NULL
8293,13,43,73,343,NULL
8294,29,59,89,179,NULL
8295,26,56,58,58,NULL
8296,21,51,81,261,NULL
8297,21,50,80,355,NULL
8298,21,50,80,355,NULL
8299,7,37,67,247,NULL
8300,27,57,87,362,NULL
8301,28,58,88,178,NULL
8302,23,53,83,301,NULL
8303,8,13,13,13,NULL
8304,0,0,0,0,NULL
8305,0,27,57,332,NULL
8306,9,39,42,191,NULL
8307,30,60,90,365,NULL
8308,22,50,71,162,NULL
8309,2,32,62,156,NULL
8310,20,50,80,113,NULL
8311,29,59,89,364,NULL
8312,29,59,89,364,NULL
8313,0,0,29,304,NULL
8314,0,0,0,0,NULL
8315,0,17,47,213,NULL
8316,26,54,84,86,NULL
8317,19,49,79,113,NULL
8318,28,58,88,363,NULL
8319,0,0,0,271,NULL
8320,0,0,0,0,NULL
8321,29,59,89,364,NULL
8322,30,60,63,63,NULL
8323,30,60,90,365,NULL
8324,18,48,78,353,NULL
8325,21,21,21,21,NULL
8326,28,58,88,301,NULL
8327,0,0,27,302,NULL
8328,0,0,0,203,NULL
8329,23,53,54,61,NULL
8330,0,0,0,0,NULL
8331,0,0,0,0,NULL
8332,30,60,90,365,NULL
8333,28,58,88,178,NULL
8334,28,58,88,178,NULL
8335,28,58,88,360,NULL
8336,29,59,89,269,NULL
8337,11,38,68,343,NULL
8338,7,13,43,297,NULL
8339,19,49,51,323,NULL
8340,17,47,77,253,NULL
8341,8,17,17,181,NULL
8342,23,53,55,257,NULL
8343,10,36,66,99,NULL
8344,8,31,61,275,NULL
8345,1,31,55,273,NULL
8346,23,48,48,48,NULL
8347,13,40,70,317,NULL
8348,0,0,0,92,NULL
8349,29,59,89,364,NULL
8350,12,30,30,121,NULL
8351,30,60,90,365,NULL
8352,30,60,90,365,NULL
8353,17,42,62,337,NULL
8354,2,17,17,17,NULL
8355,13,43,73,343,NULL
8356,27,57,87,331,NULL
8357,20,50,80,355,NULL
8358,23,53,83,116,NULL
8359,29,59,89,324,NULL
8360,28,31,31,33,NULL
8361,16,46,76,321,NULL
8362,27,57,87,362,NULL
8363,2,12,31,296,NULL
8364,3,12,31,290,NULL
8365,30,60,90,365,NULL
8366,16,43,73,340,NULL
8367,0,29,59,149,NULL
8368,7,29,57,68,NULL
8369,29,59,89,364,NULL
8370,28,58,88,268,NULL
8371,26,56,86,87,NULL
8372,15,45,75,201,NULL
8373,30,60,90,180,NULL
8374,28,58,88,269,NULL
8375,5,26,48,320,NULL
8376,21,48,78,353,NULL
8377,9,39,41,313,NULL
8378,25,55,85,360,NULL
8379,0,29,59,334,NULL
8380,0,0,0,86,NULL
8381,0,0,0,0,NULL
8382,26,56,86,240,NULL
8383,29,59,89,269,NULL
8384,6,16,16,141,NULL
8385,14,40,68,110,NULL
8386,16,46,76,351,NULL
8387,0,0,0,181,NULL
8388,0,19,49,232,NULL
8389,23,53,83,83,NULL
8390,29,59,89,91,NULL
8391,11,41,51,266,NULL
8392,30,60,90,365,NULL
8393,1,28,49,309,NULL
8394,28,58,88,363,NULL
8395,0,0,0,0,NULL
8396,7,37,65,340,NULL
8397,25,55,85,265,NULL
8398,29,59,89,179,NULL
8399,29,59,89,364,NULL
8400,16,46,76,195,NULL
8401,14,44,74,254,NULL
8402,7,36,66,341,NULL
8403,24,54,84,359,NULL
8404,11,33,50,50,NULL
8405,26,56,86,89,NULL
8406,18,48,78,353,NULL
8407,27,57,87,362,NULL
8408,16,18,18,197,NULL
8409,30,60,90,365,NULL
8410,8,35,61,295,NULL
8411,6,6,25,41,NULL
8412,13,37,67,342,NULL
8413,29,59,89,179,NULL
8414,0,0,0,0,NULL
8415,3,17,39,133,NULL
8416,0,0,0,81,NULL
8417,18,43,73,348,NULL
8418,19,45,75,346,NULL
8419,27,57,87,129,NULL
8420,29,59,89,269,NULL
8421,0,28,58,333,NULL
8422,30,60,90,270,NULL
8423,30,60,90,365,NULL
8424,0,0,0,0,NULL
8425,29,59,89,364,NULL
8426,29,59,89,364,NULL
8427,26,56,86,358,NULL
8428,29,59,89,364,NULL
8429,19,49,79,347,NULL
8430,29,31,31,31,NULL
8431,11,11,11,11,NULL
8432,15,45,75,350,NULL
8433,27,57,87,362,NULL
8434,2,28,54,65,NULL
8435,7,25,53,64,NULL
8436,3,18,46,57,NULL
8437,8,34,60,324,NULL
8438,12,42,72,162,NULL
8439,0,15,45,228,NULL
8440,0,0,0,0,NULL
8441,0,0,0,171,NULL
8442,0,0,0,0,NULL
8443,24,27,27,180,NULL
8444,12,42,72,340,NULL
8445,8,36,66,321,NULL
8446,0,0,0,0,NULL
8447,0,0,0,178,NULL
8448,8,38,68,71,NULL
8449,16,18,18,18,NULL
8450,5,30,57,329,NULL
8451,22,52,73,348,NULL
8452,21,25,25,25,NULL
8453,30,60,90,180,NULL
8454,9,18,18,18,NULL
8455,9,19,44,135,NULL
8456,0,0,0,0,NULL
8457,0,0,0,0,NULL
8458,2,2,2,183,NULL
8459,0,0,0,0,NULL
8460,22,52,69,69,NULL
8461,27,57,87,362,NULL
8462,0,0,0,0,NULL
8463,0,0,0,0,NULL
8464,30,60,90,334,NULL
8465,19,49,51,264,NULL
8466,2,2,9,120,NULL
8467,0,0,0,0,NULL
8468,26,26,26,26,NULL
8469,15,18,18,18,NULL
8470,27,57,87,196,NULL
8471,25,55,85,265,NULL
8472,12,35,65,245,NULL
8473,0,0,28,118,NULL
8474,29,59,89,364,NULL
8475,29,59,89,179,NULL
8476,29,59,89,364,NULL
8477,29,59,89,364,NULL
8478,28,58,88,363,NULL
8479,30,60,90,365,NULL
8480,4,4,4,4,NULL
8481,0,0,0,67,NULL
8482,19,49,51,51,NULL
8483,13,43,45,45,NULL
8484,30,60,90,365,NULL
8485,29,59,89,269,NULL
8486,6,36,66,324,NULL
8487,29,59,89,364,NULL
8488,20,48,78,81,NULL
8489,11,41,71,346,NULL
8490,0,28,58,333,NULL
8491,0,0,0,0,NULL
8492,27,57,87,362,NULL
8493,24,54,84,359,NULL
8494,27,57,87,302,NULL
8495,30,60,90,365,NULL
8496,30,60,90,365,NULL
8497,6,30,57,248,NULL
8498,4,18,18,156,NULL
8499,0,0,23,298,NULL
8500,29,59,89,364,NULL
8501,23,27,27,149,NULL
8502,27,57,87,362,NULL
8503,11,13,13,131,NULL
8504,27,57,87,362,NULL
8505,29,59,89,364,NULL
8506,28,58,88,268,NULL
8507,4,29,59,328,NULL
8508,7,37,40,40,NULL
8509,13,38,68,271,NULL
8510,20,50,80,261,NULL
8511,5,5,5,156,NULL
8512,23,26,26,26,NULL
8513,14,26,26,26,NULL
8514,7,18,40,314,NULL
8515,15,18,18,41,NULL
8516,29,59,89,364,NULL
8517,30,60,90,270,NULL
8518,29,56,86,88,NULL
8519,28,30,30,182,NULL
8520,29,59,61,333,NULL
8521,0,0,0,59,NULL
8522,5,31,58,240,NULL
8523,14,44,74,267,NULL
8524,3,27,57,66,NULL
8525,23,25,25,25,NULL
8526,22,22,34,46,NULL
8527,0,0,0,153,NULL
8528,9,39,69,249,NULL
8529,0,0,0,0,NULL
8530,21,51,81,174,NULL
8531,3,16,37,45,NULL
8532,10,10,10,45,NULL
8533,28,58,88,178,NULL
8534,14,44,74,343,NULL
8535,20,22,22,294,NULL
8536,29,59,89,364,NULL
8537,8,8,36,216,NULL
8538,0,0,0,0,NULL
8539,28,58,88,178,NULL
8540,0,0,11,286,NULL
8541,14,44,74,349,NULL
8542,6,34,64,339,NULL
8543,29,59,89,179,NULL
8544,30,60,90,365,NULL
8545,30,60,90,270,NULL
8546,29,59,89,269,NULL
8547,21,51,81,356,NULL
8548,18,48,78,344,NULL
8549,13,43,73,346,NULL
8550,0,0,11,286,NULL
8551,19,42,72,347,NULL
8552,0,0,7,10,NULL
8553,26,56,86,87,NULL
8554,4,34,64,277,NULL
8555,22,52,82,347,NULL
8556,29,59,89,270,NULL
8557,23,53,83,358,NULL
8558,4,33,63,311,NULL
8559,25,55,79,161,NULL
8560,23,25,25,25,NULL
8561,0,0,0,0,NULL
8562,11,41,71,171,NULL
8563,1,30,60,299,NULL
8564,25,55,85,360,NULL
8565,24,27,27,27,NULL
8566,27,57,87,267,NULL
8567,21,36,66,227,NULL
8568,0,0,0,0,NULL
8569,16,46,76,254,NULL
8570,0,0,0,271,NULL
8571,11,35,62,290,NULL
8572,18,48,78,81,NULL
8573,12,35,65,340,NULL
8574,24,24,24,24,NULL
8575,0,0,0,0,NULL
8576,20,49,79,354,NULL
8577,18,41,71,346,NULL
8578,11,41,43,259,NULL
8579,17,40,56,59,NULL
8580,24,54,84,245,NULL
8581,0,27,57,237,NULL
8582,28,58,88,363,NULL
8583,16,46,76,351,NULL
8584,17,47,77,349,NULL
8585,28,58,88,178,NULL
8586,14,18,18,18,NULL
8587,7,18,18,216,NULL
8588,29,31,31,303,NULL
8589,28,58,88,363,NULL
8590,4,34,64,244,NULL
8591,18,48,78,353,NULL
8592,28,58,88,363,NULL
8593,19,49,79,259,NULL
8594,12,35,65,340,NULL
8595,0,0,0,132,NULL
8596,13,30,30,36,NULL
8597,4,22,47,252,NULL
8598,4,30,57,263,NULL
8599,27,57,87,177,NULL
8600,30,47,47,259,NULL
8601,24,54,84,174,NULL
8602,10,10,10,223,NULL
8603,24,54,84,174,NULL
8604,30,60,90,365,NULL
8605,11,39,69,319,NULL
8606,17,44,68,338,NULL
8607,24,54,84,206,NULL
8608,0,0,0,0,NULL
8609,1,1,1,122,NULL
8610,30,60,90,270,NULL
8611,14,15,15,15,NULL
8612,30,60,90,270,NULL
8613,10,12,12,18,NULL
8614,4,30,30,30,NULL
8615,1,1,1,7,NULL
8616,7,33,63,331,NULL
8617,27,57,87,362,NULL
8618,28,58,88,363,NULL
8619,5,30,60,328,NULL
8620,18,44,74,320,NULL
8621,0,0,0,0,NULL
8622,23,53,83,83,NULL
8623,29,59,61,61,NULL
8624,1,1,1,1,NULL
8625,1,1,1,29,NULL
8626,25,55,85,244,NULL
8627,30,60,88,252,NULL
8628,28,58,88,88,NULL
8629,0,0,0,0,NULL
8630,0,0,28,303,NULL
8631,23,53,83,244,NULL
8632,21,51,81,242,NULL
8633,16,46,76,237,NULL
8634,24,54,84,245,NULL
8635,26,56,86,245,NULL
8636,30,60,90,365,NULL
8637,16,46,76,255,NULL
8638,22,48,74,338,NULL
8639,0,0,0,0,NULL
8640,29,59,89,364,NULL
8641,23,53,83,358,NULL
8642,0,0,0,0,NULL
8643,26,56,86,361,NULL
8644,29,59,89,364,NULL
8645,30,60,90,365,NULL
8646,13,31,51,315,NULL
8647,30,60,90,365,NULL
8648,12,42,72,252,NULL
8649,0,0,0,0,NULL
8650,2,25,25,263,NULL
8651,16,46,76,255,NULL
8652,1,5,15,190,NULL
8653,15,15,15,15,NULL
8654,0,0,0,0,NULL
8655,30,60,90,296,NULL
8656,0,28,58,333,NULL
8657,30,60,90,296,NULL
8658,30,60,90,365,NULL
8659,29,50,80,170,NULL
8660,30,60,90,365,NULL
8661,10,40,70,250,NULL
8662,19,45,45,45,NULL
8663,1,23,53,314,NULL
8664,18,48,78,263,NULL
8665,30,60,90,365,NULL
8666,11,41,71,71,NULL
8667,0,0,0,240,NULL
8668,0,0,0,0,NULL
8669,29,59,89,179,NULL
8670,13,43,73,348,NULL
8671,0,0,0,0,NULL
8672,0,0,0,140,NULL
8673,10,40,70,345,NULL
8674,27,29,29,111,NULL
8675,29,59,89,179,NULL
8676,29,59,89,179,NULL
8677,9,23,51,55,NULL
8678,24,54,83,162,NULL
8679,30,60,90,365,NULL
